subject,subject_type,relation,object,object_type,source_url,sentence
Academy,ORG,revert from,Whispers,PERSON,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
Academy,ORG,revert from,1973,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
Academy,ORG,revert from,Postman,PERSON,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
Academy,ORG,revert from,Il Postino,PERSON,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
Academy,ORG,revert from,1995,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,La Grande Illusion,ORG,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,1938,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,1969,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,1972,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,Whispers,PERSON,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,1973,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,Postman,PERSON,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,Il Postino,PERSON,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
the 94th Academy Awards,ORG,onward.[22,1995,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
La Grande Illusion,ORG,last until,1938,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
La Grande Illusion,ORG,last until,1969,DATE,https://en.wikipedia.org/wiki/Academy_Award_for_Best_Picture,"This system lasted until 2021, when the Academy reverted back to a set number of ten nominees from the 94th Academy Awards onward.[22]
Language and country of origin
[edit]Twenty one non-English language films have been nominated in the category: La Grande Illusion (French, 1938); Z (French, 1969); The Emigrants (Swedish, 1972); Cries and Whispers (Swedish, 1973); The Postman (Il Postino) (Italian/Spanish, 1995);"
